"IDYEARS","REGIONGROUP","LABEL_REGIONGROUP","CAT","HEALTHCARE_RATIO","PRODUCTIVITY_RATIO","DISUTILITY_RATIO","PRODUCTIVITY_DISUTILITY_RATIO","REGION_4LETTER","REGION_4LETTER_LABEL","ISO3","COUNTRY"
2080,"SAF","Southern Africa","MORT",NA,Inf,1.75798906424645,0.121928387336689,"RSAF","Remaining Southern Africa","SWZ","Swaziland"
2080,"SAF","Southern Africa","MORT",NA,Inf,1.75798906424645,0.121928387336689,"RSAF","Remaining Southern Africa","ZMB","Zambia"
2080,"SAF","Southern Africa","MORT",NA,Inf,1.75798906424645,0.121928387336689,"RSAF","Remaining Southern Africa","ZWE","Zimbabwe"
2080,"SAF","Southern Africa","MORT",NA,Inf,1.75798906424645,0.121928387336689,"SAFR","South Africa","ZAF","South Africa"
2080,"SAS","South Asia","MORB",1,1,1,0.554687270909788,"AFGH","Afghanistan","AFG","Afghanistan"
2080,"SAS","South Asia","MORB",1,1,1,0.554687270909788,"BANG","Bangladesh","BGD","Bangladesh"
2080,"SAS","South Asia","MORB",1,1,1,0.554687270909788,"BHUT","Bhutan","BTN","Bhutan"
2080,"SAS","South Asia","MORB",1,1,1,0.554687270909788,"INDI","India","IND","India"
2080,"SAS","South Asia","MORB",1,1,1,0.554687270909788,"NEPA","Nepal","NPL","Nepal"
2080,"SAS","South Asia","MORB",1,1,1,0.554687270909788,"PAKI","Pakistan","PAK","Pakistan"
2080,"SAS","South Asia","MORB",1,1,1,0.554687270909788,"SRIL","Sri Lanka","LKA","Sri Lanka"
2080,"SAS","South Asia","MORT",NA,Inf,NA,NA,"AFGH","Afghanistan","AFG","Afghanistan"
2080,"SAS","South Asia","MORT",NA,Inf,NA,NA,"BANG","Bangladesh","BGD","Bangladesh"
2080,"SAS","South Asia","MORT",NA,Inf,NA,NA,"BHUT","Bhutan","BTN","Bhutan"
2080,"SAS","South Asia","MORT",NA,Inf,NA,NA,"INDI","India","IND","India"
2080,"SAS","South Asia","MORT",NA,Inf,NA,NA,"NEPA","Nepal","NPL","Nepal"
2080,"SAS","South Asia","MORT",NA,Inf,NA,NA,"PAKI","Pakistan","PAK","Pakistan"
2080,"SAS","South Asia","MORT",NA,Inf,NA,NA,"SRIL","Sri Lanka","LKA","Sri Lanka"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","BDI","Burundi"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","COM","Comoros"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","DJI","Djibouti"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ERI","Eritrea"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ETH","Ethiopia"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MDG","Madagascar"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MUS","Mauritius"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","RWA","Rwanda"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SDN","Sudan"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SOM","Somalia"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"EAFR","Eastern Africa (excl Kenya, Tanzania)","UGA","Uganda"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"KENY","Kenya","KEN","Kenya"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"NIGE","Nigeria","NGA","Nigeria"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"TANZ","United Republic of Tanzania","TZA","United Republic of Tanzania"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","BEN","Benin"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","BFA","Burkina Faso"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","CAF","Central African Republic"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","CIV","Cote d'Ivoire"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","CMR","Cameroon"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","COD","Democratic Republic of the Congo"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","COG","Congo"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","CPV","Cape Verde"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","GAB","Gabon"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","GHA","Ghana"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","GIN","Guinea"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","GMB","Gambia"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","GNB","Guinea-Bissau"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","GNQ","Equatorial Guinea"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","LBR","Liberia"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","MLI","Mali"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","MRT","Mauritania"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","NER","Niger"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","SEN","Senegal"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","SLE","Sierra Leone"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","TCD","Chad"
2080,"SSA","Sub-Saharan Africa","MORB",1,1,1,0.687209995333745,"WAFR","Western Africa (excl Nigeria)","TGO","Togo"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","BDI","Burundi"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","COM","Comoros"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","DJI","Djibouti"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ERI","Eritrea"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ETH","Ethiopia"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MDG","Madagascar"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MUS","Mauritius"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","RWA","Rwanda"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SDN","Sudan"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SOM","Somalia"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"EAFR","Eastern Africa (excl Kenya, Tanzania)","UGA","Uganda"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"KENY","Kenya","KEN","Kenya"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"NIGE","Nigeria","NGA","Nigeria"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"TANZ","United Republic of Tanzania","TZA","United Republic of Tanzania"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","BEN","Benin"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","BFA","Burkina Faso"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","CAF","Central African Republic"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","CIV","Cote d'Ivoire"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","CMR","Cameroon"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","COD","Democratic Republic of the Congo"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","COG","Congo"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","CPV","Cape Verde"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","GAB","Gabon"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","GHA","Ghana"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","GIN","Guinea"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","GMB","Gambia"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","GNB","Guinea-Bissau"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","GNQ","Equatorial Guinea"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","LBR","Liberia"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","MLI","Mali"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","MRT","Mauritania"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","NER","Niger"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","SEN","Senegal"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","SLE","Sierra Leone"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","TCD","Chad"
2080,"SSA","Sub-Saharan Africa","MORT",NA,Inf,1.76259958908922,0.358246558007371,"WAFR","Western Africa (excl Nigeria)","TGO","Togo"
2080,"WAS","Western Asia","MORB",1,1,1,0.555411230260173,"ARME","Armenia","ARM","Armenia"
2080,"WAS","Western Asia","MORB",1,1,1,0.555411230260173,"AZER","Azerbaijan","AZE","Azerbaijan"
2080,"WAS","Western Asia","MORB",1,1,1,0.555411230260173,"BELA","Belarus","BLR","Belarus"
2080,"WAS","Western Asia","MORB",1,1,1,0.555411230260173,"GEOR","Georgia","GEO","Georgia"
2080,"WAS","Western Asia","MORB",1,1,1,0.555411230260173,"MOLD","Republic of Moldova","MDA","Republic of Moldova"
2080,"WAS","Western Asia","MORB",1,1,1,0.555411230260173,"TURK","Turkey","TUR","Turkey"
2080,"WAS","Western Asia","MORB",1,1,1,0.555411230260173,"UKRA","Ukraine","UKR","Ukraine"
2080,"WAS","Western Asia","MORT",NA,Inf,1.03181480448433,0.0043473318316805,"ARME","Armenia","ARM","Armenia"
2080,"WAS","Western Asia","MORT",NA,Inf,1.03181480448433,0.0043473318316805,"AZER","Azerbaijan","AZE","Azerbaijan"
2080,"WAS","Western Asia","MORT",NA,Inf,1.03181480448433,0.0043473318316805,"BELA","Belarus","BLR","Belarus"
2080,"WAS","Western Asia","MORT",NA,Inf,1.03181480448433,0.0043473318316805,"GEOR","Georgia","GEO","Georgia"
2080,"WAS","Western Asia","MORT",NA,Inf,1.03181480448433,0.0043473318316805,"MOLD","Republic of Moldova","MDA","Republic of Moldova"
2080,"WAS","Western Asia","MORT",NA,Inf,1.03181480448433,0.0043473318316805,"TURK","Turkey","TUR","Turkey"
2080,"WAS","Western Asia","MORT",NA,Inf,1.03181480448433,0.0043473318316805,"UKRA","Ukraine","UKR","Ukraine"
2080,"WBK","West Balkan","MORB",1,1,1,0.50576939273983,"ALBA","Albania","ALB","Albania"
2080,"WBK","West Balkan","MORB",1,1,1,0.50576939273983,"BOHE","Bosnia and Herzegovina","BIH","Bosnia and Herzegovina"
2080,"WBK","West Balkan","MORB",1,1,1,0.50576939273983,"KOSO","Kosovo","XKX","Kosovo"
2080,"WBK","West Balkan","MORB",1,1,1,0.50576939273983,"MACE","TFYR Macedonia","MKD","TFYR Macedonia"
2080,"WBK","West Balkan","MORB",1,1,1,0.50576939273983,"MONT","Montenegro","MNE","Montenegro"
2080,"WBK","West Balkan","MORB",1,1,1,0.50576939273983,"SERB","Serbia","SRB","Serbia"
2080,"WBK","West Balkan","MORT",NA,Inf,1.02375997681953,0.0117614519400469,"ALBA","Albania","ALB","Albania"
2080,"WBK","West Balkan","MORT",NA,Inf,1.02375997681953,0.0117614519400469,"BOHE","Bosnia and Herzegovina","BIH","Bosnia and Herzegovina"
2080,"WBK","West Balkan","MORT",NA,Inf,1.02375997681953,0.0117614519400469,"KOSO","Kosovo","XKX","Kosovo"
2080,"WBK","West Balkan","MORT",NA,Inf,1.02375997681953,0.0117614519400469,"MACE","TFYR Macedonia","MKD","TFYR Macedonia"
2080,"WBK","West Balkan","MORT",NA,Inf,1.02375997681953,0.0117614519400469,"MONT","Montenegro","MNE","Montenegro"
2080,"WBK","West Balkan","MORT",NA,Inf,1.02375997681953,0.0117614519400469,"SERB","Serbia","SRB","Serbia"
2090,"CAS","Central Asia","MORB",1,1,1,0.490190669267091,"KAZA","Kazakhstan","KAZ","Kazakhstan"
2090,"CAS","Central Asia","MORB",1,1,1,0.490190669267091,"KYRG","Kyrgyzstan","KGZ","Kyrgyzstan"
2090,"CAS","Central Asia","MORB",1,1,1,0.490190669267091,"TAJI","Tajikistan","TJK","Tajikistan"
2090,"CAS","Central Asia","MORB",1,1,1,0.490190669267091,"TKME","Turkmenistan","TKM","Turkmenistan"
2090,"CAS","Central Asia","MORB",1,1,1,0.490190669267091,"UZBE","Uzbekistan","UZB","Uzbekistan"
2090,"CAS","Central Asia","MORT",NA,Inf,1.06855028673614,0.0336017759141641,"KAZA","Kazakhstan","KAZ","Kazakhstan"
2090,"CAS","Central Asia","MORT",NA,Inf,1.06855028673614,0.0336017759141641,"KYRG","Kyrgyzstan","KGZ","Kyrgyzstan"
2090,"CAS","Central Asia","MORT",NA,Inf,1.06855028673614,0.0336017759141641,"TAJI","Tajikistan","TJK","Tajikistan"
2090,"CAS","Central Asia","MORT",NA,Inf,1.06855028673614,0.0336017759141641,"TKME","Turkmenistan","TKM","Turkmenistan"
2090,"CAS","Central Asia","MORT",NA,Inf,1.06855028673614,0.0336017759141641,"UZBE","Uzbekistan","UZB","Uzbekistan"
2090,"CHI","Centrally Planned Asia","MORB",1,1,1,0.565042070987391,"CHIN","China","CHN","China"
2090,"CHI","Centrally Planned Asia","MORB",1,1,1,0.565042070987391,"KORN","North Korea","PRK","North Korea"
2090,"CHI","Centrally Planned Asia","MORB",1,1,1,0.565042070987391,"MONG","Mongolia","MNG","Mongolia"
2090,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.00991832228845,0.00027245172365624,"CHIN","China","CHN","China"
2090,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.00991832228845,0.00027245172365624,"KORN","North Korea","PRK","North Korea"
2090,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.00991832228845,0.00027245172365624,"MONG","Mongolia","MNG","Mongolia"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"CAMB","Cambodia","KHM","Cambodia"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"INDO","Indonesia","IDN","Indonesia"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"LAOS","Laos","LAO","Laos"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"MALA","Malaysia","MYS","Malaysia"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"MYAN","Myanmar","MMR","Myanmar"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"PHIL","Philippines","PHL","Philippines"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"THAI","Thailand","THA","Thailand"
2090,"EAS","South East Asia","MORB",1,1,1,0.547483630236952,"VIET","Vietnam","VNM","Vietnam"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"CAMB","Cambodia","KHM","Cambodia"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"INDO","Indonesia","IDN","Indonesia"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"LAOS","Laos","LAO","Laos"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"MALA","Malaysia","MYS","Malaysia"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"MYAN","Myanmar","MMR","Myanmar"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"PHIL","Philippines","PHL","Philippines"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"THAI","Thailand","THA","Thailand"
2090,"EAS","South East Asia","MORT",NA,Inf,1.04234345440982,0.0116582312913955,"VIET","Vietnam","VNM","Vietnam"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"AUST","Austria","AUT","Austria"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"BELG","Belgium","BEL","Belgium"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"BULG","Bulgaria","BGR","Bulgaria"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"CROA","Croatia","HRV","Croatia"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"CYPR","Cyprus","CYP","Cyprus"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"CZRE","Czech Republic","CZE","Czech Republic"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"DENM","Denmark","DNK","Denmark"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"ESTO","Estonia","EST","Estonia"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"FINL","Finland","FIN","Finland"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"FRAN","France","FRA","France"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"GERM","Germany","DEU","Germany"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"GREE","Greece","GRC","Greece"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"HUNG","Hungary","HUN","Hungary"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"ICEL","Iceland","ISL","Iceland"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"IREL","Ireland","IRL","Ireland"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"ITAL","Italy","ITA","Italy"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"LATV","Latvia","LVA","Latvia"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"LITH","Lithuania","LTU","Lithuania"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"LUXE","Luxembourg","LUX","Luxembourg"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"MALT","Malta","MLT","Malta"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"NETH","Netherlands","NLD","Netherlands"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"NORW","Norway","NOR","Norway"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"POLA","Poland","POL","Poland"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"PORT","Portugal","PRT","Portugal"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"ROMA","Romania","ROU","Romania"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"SKRE","Slovakia","SVK","Slovakia"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"SLOV","Slovenia","SVN","Slovenia"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"SPAI","Spain","ESP","Spain"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"SWED","Sweden","SWE","Sweden"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"SWIT","Switzerland","CHE","Switzerland"
2090,"EUR","EU, EFTA, UK","MORB",1,1,1,0.572502602575475,"UNKI","United Kingdom","GBR","United Kingdom"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"AUST","Austria","AUT","Austria"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"BELG","Belgium","BEL","Belgium"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"BULG","Bulgaria","BGR","Bulgaria"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"CROA","Croatia","HRV","Croatia"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"CYPR","Cyprus","CYP","Cyprus"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"CZRE","Czech Republic","CZE","Czech Republic"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"DENM","Denmark","DNK","Denmark"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"ESTO","Estonia","EST","Estonia"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"FINL","Finland","FIN","Finland"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"FRAN","France","FRA","France"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"GERM","Germany","DEU","Germany"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"GREE","Greece","GRC","Greece"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"HUNG","Hungary","HUN","Hungary"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"ICEL","Iceland","ISL","Iceland"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"IREL","Ireland","IRL","Ireland"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"ITAL","Italy","ITA","Italy"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"LATV","Latvia","LVA","Latvia"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"LITH","Lithuania","LTU","Lithuania"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"LUXE","Luxembourg","LUX","Luxembourg"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"MALT","Malta","MLT","Malta"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"NETH","Netherlands","NLD","Netherlands"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"NORW","Norway","NOR","Norway"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"POLA","Poland","POL","Poland"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"PORT","Portugal","PRT","Portugal"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"ROMA","Romania","ROU","Romania"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"SKRE","Slovakia","SVK","Slovakia"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"SLOV","Slovenia","SVN","Slovenia"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"SPAI","Spain","ESP","Spain"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"SWED","Sweden","SWE","Sweden"
2090,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.00463015354131,0.00351024783118356,"SWIT","Switzerland","CHE","Switzerland"
