"IDSCENARIOS","IDYEARS","REGION_4LETTER","REGION_4LETTER","PM25_SELF","PM25_EXPORT","AP_CONTROL_COSTS_MEUR2015","AP_PLUS_CH4_CONTROL_COSTS_MEUR2015"
"Baseline",2060,"CZRE","CZRE",1.161,1.42,1559,3181
"Baseline",2060,"DENM","DENM",0.935,0.444,1374,3015
"Baseline",2060,"EAFR","EAFR",13.533,0.798,8721,15710
"Baseline",2060,"ECUA","ECUA",4.597,0.007,2812,3106
"Baseline",2060,"EGYP","EGYP",23.34,2.218,3288,7971
"Baseline",2060,"ESTO","ESTO",0.642,0.053,147,531
"Baseline",2060,"FINL","FINL",0.568,0.098,1034,-3653
"Baseline",2060,"FRAN","FRAN",2.483,3.953,7460,14616
"Baseline",2060,"GEOR","GEOR",4.191,0.233,289,352
"Baseline",2060,"GERM","GERM",1.802,6.111,6801,-26982
"Baseline",2060,"GREE","GREE",2.664,0.436,472,3136
"Baseline",2060,"HUNG","HUNG",1.857,2.143,1199,1430
"Baseline",2060,"ICEL","ICEL",1.668,0.022,69,104
"Baseline",2060,"INDI","INDI",44.282,50.028,247818,371363
"Baseline",2060,"INDO","INDO",18.663,1.47,12315,16290
"Baseline",2060,"IRAN","IRAN",38.744,4.435,15525,15818
"Baseline",2060,"IREL","IREL",0.76,0.184,974,2581
"Baseline",2060,"ISRA","ISRA",11.879,0.703,2837,3712
"Baseline",2060,"ITAL","ITAL",2.882,2.141,2513,8685
"Baseline",2060,"JAPA","JAPA",2.687,0.046,10948,31244
"Baseline",2060,"KAZA","KAZA",4.876,0.744,974,-3483
"Baseline",2060,"KENY","KENY",15.802,0.543,2515,3694
"Baseline",2060,"KORN","KORN",5.111,1.131,68,99
"Baseline",2060,"KORS","KORS",20.453,1.608,10489,37202
"Baseline",2060,"KYRG","KYRG",4.281,0.801,76,70
"Baseline",2060,"LAOS","LAOS",1.4,0.291,958,1003
"Baseline",2060,"LATV","LATV",0.606,0.139,146,159
"Baseline",2060,"LITH","LITH",0.91,0.547,1000,-1555
"Baseline",2060,"LUXE","LUXE",0.618,0.04,86,395
"Baseline",2060,"MACE","MACE",3.04,0.219,857,940
"Baseline",2060,"MALA","MALA",10.96,3.375,2535,4202
"Baseline",2060,"MALT","MALT",1.458,0,24,23
"Baseline",2060,"MEXI","MEXI",11.568,0.055,17428,21301
"Baseline",2060,"MIDE","MIDE",13.571,4.827,17720,14812
"Baseline",2060,"MOLD","MOLD",1.522,0.139,684,1185
"Baseline",2060,"MONG","MONG",21.08,0.118,1311,1382
"Baseline",2060,"MONT","MONT",1.252,0.049,504,546
"Baseline",2060,"MYAN","MYAN",3.346,0.161,774,1071
"Baseline",2060,"NAFR","NAFR",15.291,0.511,4934,1831
"Baseline",2060,"NEPA","NEPA",59.154,1.868,1799,1931
"Baseline",2060,"NETH","NETH",1.733,1.33,2983,10590
"Baseline",2060,"NIGE","NIGE",15.239,1.351,4229,9336
"Baseline",2060,"NORW","NORW",0.749,0.063,1816,2046
"Baseline",2060,"NZEL","NZEL",0.656,0,888,1107
"Baseline",2060,"PAKI","PAKI",76.989,13.363,6054,20019
"Baseline",2060,"PARA","PARA",4.109,0.016,476,650
"Baseline",2060,"PERU","PERU",12.647,0.185,1576,2350
"Baseline",2060,"PHIL","PHIL",8.39,0.117,4250,5028
"Baseline",2060,"POLA","POLA",2.057,4.742,6110,1949
"Baseline",2060,"PORT","PORT",1.755,0.052,538,1362
"Baseline",2060,"ROMA","ROMA",2.533,2.747,3039,1534
"Baseline",2060,"RSAF","RSAF",11.358,1.137,4547,7367
"Baseline",2060,"RUSS","RUSS",3.177,2.902,8353,-12151
"Baseline",2060,"SAAR","SAAR",7.974,1.701,15338,11528
"Baseline",2060,"SAFR","SAFR",84.096,1.709,30885,35285
"Baseline",2060,"SERB","SERB",4.016,3.471,1406,1439
"Baseline",2060,"SING","SING",11.315,0.261,1611,19838
"Baseline",2060,"SKRE","SKRE",0.955,0.774,629,876
"Baseline",2060,"SLOV","SLOV",1.184,0.244,265,-177
"Baseline",2060,"SPAI","SPAI",2.125,0.723,4656,9181
"Baseline",2060,"SRIL","SRIL",11.59,0.023,643,794
"Baseline",2060,"SWED","SWED",0.867,0.355,1068,-42
"Baseline",2060,"SWIT","SWIT",2.091,0.294,2405,660
"Baseline",2060,"TAIW","TAIW",22.431,0.065,6649,36780
"Baseline",2060,"TAJI","TAJI",4.473,0.472,91,90
"Baseline",2060,"TANZ","TANZ",13.456,0.693,2477,4090
"Baseline",2060,"THAI","THAI",8.468,1.045,9298,11242
"Baseline",2060,"TKME","TKME",3.013,0.231,59,-49
"Baseline",2060,"TURK","TURK",8.158,3.405,16671,18084
"Baseline",2060,"UKRA","UKRA",2.992,3.697,3868,4430
"Baseline",2060,"UNKI","UNKI",2.013,2.278,5648,16592
"Baseline",2060,"URUG","URUG",3.882,0.176,332,458
"Baseline",2060,"USAM","USAM",3.387,1.114,70051,125373
"Baseline",2060,"UZBE","UZBE",4.309,3.062,835,762
"Baseline",2060,"VENE","VENE",8.376,0.192,3171,2980
"Baseline",2060,"VIET","VIET",22.125,4.87,24820,27214
"Baseline",2060,"WAFR","WAFR",15.528,0.523,7891,17356
"Delayed Action",2060,"AFGH","AFGH",14.741,0.476,NA,NA
"Delayed Action",2060,"ALBA","ALBA",2.457,0.144,NA,NA
"Delayed Action",2060,"ARGE","ARGE",2.199,0.148,NA,NA
"Delayed Action",2060,"ARME","ARME",1.58,0.079,NA,NA
"Delayed Action",2060,"AUST","AUST",0.969,0.581,NA,NA
"Delayed Action",2060,"AUTR","AUTR",0.618,0,NA,NA
"Delayed Action",2060,"AZER","AZER",1.252,0.426,NA,NA
"Delayed Action",2060,"BANG","BANG",10.547,0.362,NA,NA
"Delayed Action",2060,"BELA","BELA",0.754,0.333,NA,NA
"Delayed Action",2060,"BELG","BELG",1.134,0.743,NA,NA
"Delayed Action",2060,"BHUT","BHUT",1.461,0.052,NA,NA
"Delayed Action",2060,"BOHE","BOHE",1.441,0.427,NA,NA
"Delayed Action",2060,"BOLV","BOLV",1.575,0.001,NA,NA
"Delayed Action",2060,"BRAZ","BRAZ",2.405,0.365,NA,NA
"Delayed Action",2060,"BRUN","BRUN",0.714,0.001,NA,NA
"Delayed Action",2060,"BULG","BULG",0.995,0.33,NA,NA
"Delayed Action",2060,"CAMB","CAMB",1.186,0.041,NA,NA
"Delayed Action",2060,"CANA","CANA",1.998,0.091,NA,NA
"Delayed Action",2060,"CARB","CARB",1.403,0.045,NA,NA
"Delayed Action",2060,"CEAM","CEAM",2.046,0.004,NA,NA
"Delayed Action",2060,"CHIL","CHIL",4.482,0.073,NA,NA
"Delayed Action",2060,"CHIN","CHIN",7.116,4.541,NA,NA
"Delayed Action",2060,"COLO","COLO",3.492,0.006,NA,NA
"Delayed Action",2060,"CROA","CROA",0.497,0.327,NA,NA
"Delayed Action",2060,"CYPR","CYPR",0.382,0.001,NA,NA
"Delayed Action",2060,"CZRE","CZRE",0.635,0.627,NA,NA
"Delayed Action",2060,"DENM","DENM",0.471,0.192,NA,NA
"Delayed Action",2060,"EAFR","EAFR",3.245,0.154,NA,NA
"Delayed Action",2060,"ECUA","ECUA",2.096,0.003,NA,NA
"Delayed Action",2060,"EGYP","EGYP",4.851,0.499,NA,NA
"Delayed Action",2060,"ESTO","ESTO",0.446,0.019,NA,NA
"Delayed Action",2060,"FINL","FINL",0.476,0.069,NA,NA
"Delayed Action",2060,"FRAN","FRAN",1.852,2.134,NA,NA
"Delayed Action",2060,"GEOR","GEOR",1.512,0.068,NA,NA
"Delayed Action",2060,"GERM","GERM",1.118,3.299,NA,NA
"Delayed Action",2060,"GREE","GREE",1.992,0.208,NA,NA
"Delayed Action",2060,"HUNG","HUNG",1.134,0.864,NA,NA
"Delayed Action",2060,"ICEL","ICEL",1.553,0.021,NA,NA
"Delayed Action",2060,"INDI","INDI",11.077,12.59,NA,NA
"Delayed Action",2060,"INDO","INDO",5.964,0.4,NA,NA
"Delayed Action",2060,"IRAN","IRAN",7.757,0.608,NA,NA
"Delayed Action",2060,"IREL","IREL",0.538,0.096,NA,NA
"Delayed Action",2060,"ISRA","ISRA",4.193,0.216,NA,NA
"Delayed Action",2060,"ITAL","ITAL",1.734,1.09,NA,NA
"Delayed Action",2060,"JAPA","JAPA",1.616,0.026,NA,NA
"Delayed Action",2060,"KAZA","KAZA",2.935,0.42,NA,NA
"Delayed Action",2060,"KENY","KENY",3.743,0.126,NA,NA
"Delayed Action",2060,"KORN","KORN",0.969,0.158,NA,NA
"Delayed Action",2060,"KORS","KORS",5.549,0.335,NA,NA
"Delayed Action",2060,"KYRG","KYRG",1.866,0.35,NA,NA
"Delayed Action",2060,"LAOS","LAOS",0.319,0.046,NA,NA
"Delayed Action",2060,"LATV","LATV",0.355,0.049,NA,NA
"Delayed Action",2060,"LITH","LITH",0.342,0.12,NA,NA
"Delayed Action",2060,"LUXE","LUXE",0.436,0.016,NA,NA
"Delayed Action",2060,"MACE","MACE",2.136,0.106,NA,NA
"Delayed Action",2060,"MALA","MALA",3.284,1.47,NA,NA
"Delayed Action",2060,"MALT","MALT",0.789,0,NA,NA
"Delayed Action",2060,"MEXI","MEXI",4.081,0.014,NA,NA
"Delayed Action",2060,"MIDE","MIDE",3.547,1.251,NA,NA
"Delayed Action",2060,"MOLD","MOLD",0.443,0.037,NA,NA
"Delayed Action",2060,"MONG","MONG",2.053,0.011,NA,NA
"Delayed Action",2060,"MONT","MONT",0.925,0.031,NA,NA
"Delayed Action",2060,"MYAN","MYAN",0.99,0.034,NA,NA
"Delayed Action",2060,"NAFR","NAFR",3.334,0.124,NA,NA
"Delayed Action",2060,"NEPA","NEPA",16.373,0.537,NA,NA
"Delayed Action",2060,"NETH","NETH",2.331,1.713,NA,NA
"Delayed Action",2060,"NIGE","NIGE",3.98,0.4,NA,NA
"Delayed Action",2060,"NORW","NORW",0.615,0.113,NA,NA
"Delayed Action",2060,"NZEL","NZEL",0.353,0,NA,NA
"Delayed Action",2060,"PAKI","PAKI",17.889,2.671,NA,NA
"Delayed Action",2060,"PARA","PARA",1.522,0.006,NA,NA
"Delayed Action",2060,"PERU","PERU",5.618,0.065,NA,NA
"Delayed Action",2060,"PHIL","PHIL",1.965,0.024,NA,NA
"Delayed Action",2060,"POLA","POLA",1.14,1.998,NA,NA
"Delayed Action",2060,"PORT","PORT",0.971,0.026,NA,NA
"Delayed Action",2060,"ROMA","ROMA",1.334,0.804,NA,NA
"Delayed Action",2060,"RSAF","RSAF",2.743,0.232,NA,NA
"Delayed Action",2060,"RUSS","RUSS",1.428,0.916,NA,NA
"Delayed Action",2060,"SAAR","SAAR",1.204,0.238,NA,NA
"Delayed Action",2060,"SAFR","SAFR",3.182,0.097,NA,NA
"Delayed Action",2060,"SERB","SERB",1.679,0.88,NA,NA
"Delayed Action",2060,"SING","SING",3.284,0.075,NA,NA
"Delayed Action",2060,"SKRE","SKRE",0.495,0.319,NA,NA
"Delayed Action",2060,"SLOV","SLOV",0.717,0.112,NA,NA
"Delayed Action",2060,"SPAI","SPAI",1.406,0.408,NA,NA
"Delayed Action",2060,"SRIL","SRIL",2.529,0.006,NA,NA
"Delayed Action",2060,"SWED","SWED",1,0.455,NA,NA
"Delayed Action",2060,"SWIT","SWIT",1.38,0.191,NA,NA
"Delayed Action",2060,"TAIW","TAIW",8.828,0.022,NA,NA
"Delayed Action",2060,"TAJI","TAJI",1.499,0.229,NA,NA
"Delayed Action",2060,"TANZ","TANZ",3.826,0.157,NA,NA
"Delayed Action",2060,"THAI","THAI",2.218,0.267,NA,NA
"Delayed Action",2060,"TKME","TKME",1.002,0.11,NA,NA
"Delayed Action",2060,"TURK","TURK",3.859,1.33,NA,NA
"Delayed Action",2060,"UKRA","UKRA",1.178,1.38,NA,NA
"Delayed Action",2060,"UNKI","UNKI",1.25,1.285,NA,NA
"Delayed Action",2060,"URUG","URUG",1.451,0.047,NA,NA
"Delayed Action",2060,"USAM","USAM",2.048,0.583,NA,NA
"Delayed Action",2060,"UZBE","UZBE",2.343,1.496,NA,NA
"Delayed Action",2060,"VENE","VENE",3.333,0.086,NA,NA
"Delayed Action",2060,"VIET","VIET",4.36,0.678,NA,NA
"Delayed Action",2060,"WAFR","WAFR",3.902,0.103,NA,NA
"Integrated Action",2060,"AFGH","AFGH",9.028,0.333,3961,5548
"Integrated Action",2060,"ALBA","ALBA",2.38,0.136,759,1100
"Integrated Action",2060,"ARGE","ARGE",1.838,0.133,9197,28016
"Integrated Action",2060,"ARME","ARME",1.361,0.079,150,486
"Integrated Action",2060,"AUST","AUST",1.015,0.589,1353,2163
"Integrated Action",2060,"AUTR","AUTR",0.61,0,6126,14326
"Integrated Action",2060,"AZER","AZER",1.142,0.422,807,1095
"Integrated Action",2060,"BANG","BANG",10.011,0.336,6456,22260
"Integrated Action",2060,"BELA","BELA",0.768,0.34,1156,3493
"Integrated Action",2060,"BELG","BELG",1.157,0.752,1683,722
"Integrated Action",2060,"BHUT","BHUT",0.674,0.022,419,592
"Integrated Action",2060,"BOHE","BOHE",1.383,0.393,1173,1332
"Integrated Action",2060,"BOLV","BOLV",1.096,0.001,1150,1806
"Integrated Action",2060,"BRAZ","BRAZ",2.083,0.338,20455,115532
"Integrated Action",2060,"BRUN","BRUN",0.639,0.001,143,1048
"Integrated Action",2060,"BULG","BULG",0.952,0.325,954,-1151
"Integrated Action",2060,"CAMB","CAMB",1.034,0.037,1059,1653
"Integrated Action",2060,"CANA","CANA",1.906,0.09,21896,25345
"Integrated Action",2060,"CARB","CARB",0.934,0.029,2503,6686
"Integrated Action",2060,"CEAM","CEAM",1.323,0.003,3174,14971
"Integrated Action",2060,"CHIL","CHIL",4.209,0.069,2767,22579
"Integrated Action",2060,"CHIN","CHIN",6.838,4.439,195454,327382
"Integrated Action",2060,"COLO","COLO",2.858,0.006,3616,5102
"Integrated Action",2060,"CROA","CROA",0.491,0.327,399,447
"Integrated Action",2060,"CYPR","CYPR",0.465,0.001,97,304
"Integrated Action",2060,"CZRE","CZRE",0.644,0.628,1591,2599
"Integrated Action",2060,"DENM","DENM",0.505,0.193,861,1970
"Integrated Action",2060,"EAFR","EAFR",2.936,0.141,14177,32105
"Integrated Action",2060,"ECUA","ECUA",1.198,0.002,1777,4222
"Integrated Action",2060,"EGYP","EGYP",4.218,0.429,4661,19572
"Integrated Action",2060,"ESTO","ESTO",0.428,0.019,161,502
"Integrated Action",2060,"FINL","FINL",0.523,0.069,1279,-3636
"Integrated Action",2060,"FRAN","FRAN",1.854,2.138,8881,13045
"Integrated Action",2060,"GEOR","GEOR",1.472,0.068,447,480
"Integrated Action",2060,"GERM","GERM",1.153,3.319,7219,-47096
"Integrated Action",2060,"GREE","GREE",2.116,0.209,1203,2837
"Integrated Action",2060,"HUNG","HUNG",1.118,0.867,1295,1178
"Integrated Action",2060,"ICEL","ICEL",1.55,0.021,52,102
"Integrated Action",2060,"INDI","INDI",10.51,11.862,161499,230548
"Integrated Action",2060,"INDO","INDO",5.64,0.379,18349,50251
"Integrated Action",2060,"IRAN","IRAN",6.399,0.559,13219,144530
"Integrated Action",2060,"IREL","IREL",0.529,0.096,799,1903
"Integrated Action",2060,"ISRA","ISRA",4.293,0.195,889,3245
"Integrated Action",2060,"ITAL","ITAL",1.72,1.089,3716,4624
"Integrated Action",2060,"JAPA","JAPA",1.606,0.025,11108,31032
"Integrated Action",2060,"KAZA","KAZA",2.55,0.415,1375,507
"Integrated Action",2060,"KENY","KENY",3.132,0.107,3871,7697
"Integrated Action",2060,"KORN","KORN",0.831,0.141,826,899
"Integrated Action",2060,"KORS","KORS",5.59,0.338,7621,10320
"Integrated Action",2060,"KYRG","KYRG",1.918,0.352,243,545
"Integrated Action",2060,"LAOS","LAOS",0.285,0.039,897,1320
"Integrated Action",2060,"LATV","LATV",0.351,0.049,154,90
"Integrated Action",2060,"LITH","LITH",0.334,0.12,662,-3723
"Integrated Action",2060,"LUXE","LUXE",0.557,0.017,89,264
"Integrated Action",2060,"MACE","MACE",2.285,0.101,723,853
"Integrated Action",2060,"MALA","MALA",3.06,1.411,4760,24230
"Integrated Action",2060,"MALT","MALT",0.79,0,32,21
"Integrated Action",2060,"MEXI","MEXI",3.333,0.012,9947,96076
"Integrated Action",2060,"MIDE","MIDE",2.779,1.05,10644,187398
"Integrated Action",2060,"MOLD","MOLD",0.441,0.038,890,1579
"Integrated Action",2060,"MONG","MONG",1.515,0.008,300,584
"Integrated Action",2060,"MONT","MONT",0.715,0.022,303,322
"Integrated Action",2060,"MYAN","MYAN",0.979,0.034,2008,4681
"Integrated Action",2060,"NAFR","NAFR",2.743,0.096,7071,95552
"Integrated Action",2060,"NEPA","NEPA",10.44,0.377,3338,4658
"Integrated Action",2060,"NETH","NETH",2.436,1.725,3525,4640
"Integrated Action",2060,"NIGE","NIGE",3.3,0.338,8045,40253
"Integrated Action",2060,"NORW","NORW",0.572,0.109,1596,1267
"Integrated Action",2060,"NZEL","NZEL",0.343,0,999,2077
"Integrated Action",2060,"PAKI","PAKI",13.404,1.99,15786,12575
"Integrated Action",2060,"PARA","PARA",0.977,0.004,804,1417
"Integrated Action",2060,"PERU","PERU",3.31,0.049,2611,4698
"Integrated Action",2060,"PHIL","PHIL",1.906,0.024,4348,19353
"Integrated Action",2060,"POLA","POLA",1.122,2.002,6653,-3960
"Integrated Action",2060,"PORT","PORT",0.969,0.026,793,561
"Integrated Action",2060,"ROMA","ROMA",1.285,0.792,2776,6
"Integrated Action",2060,"RSAF","RSAF",2.352,0.206,8593,21888
"Integrated Action",2060,"RUSS","RUSS",1.382,0.92,15063,39088
"Integrated Action",2060,"SAAR","SAAR",0.84,0.175,5693,182797
"Integrated Action",2060,"SAFR","SAFR",3.111,0.092,15822,65789
"Integrated Action",2060,"SERB","SERB",1.701,0.879,1661,452
"Integrated Action",2060,"SING","SING",3.174,0.074,1233,13721
"Integrated Action",2060,"SKRE","SKRE",0.491,0.32,781,769
"Integrated Action",2060,"SLOV","SLOV",0.762,0.117,334,-530
"Integrated Action",2060,"SPAI","SPAI",1.56,0.411,4617,6097
"Integrated Action",2060,"SRIL","SRIL",2.199,0.005,1599,5236
"Integrated Action",2060,"SWED","SWED",1.039,0.458,1060,-396
"Integrated Action",2060,"SWIT","SWIT",1.201,0.174,1538,-813
"Integrated Action",2060,"TAIW","TAIW",7.74,0.019,5620,35010
"Integrated Action",2060,"TAJI","TAJI",1.428,0.227,293,2657
"Integrated Action",2060,"TANZ","TANZ",3.337,0.136,3769,8900
"Integrated Action",2060,"THAI","THAI",2.157,0.256,9615,30406
"Integrated Action",2060,"TKME","TKME",0.877,0.106,555,749
"Integrated Action",2060,"TURK","TURK",3.455,1.271,15175,21738
"Integrated Action",2060,"UKRA","UKRA",1.145,1.386,6060,5927
"Integrated Action",2060,"UNKI","UNKI",1.325,1.289,5556,8440
"Integrated Action",2060,"URUG","URUG",0.836,0.038,443,2646
"Integrated Action",2060,"USAM","USAM",1.918,0.561,63299,119084
"Integrated Action",2060,"UZBE","UZBE",2.448,1.514,1804,2041
"Integrated Action",2060,"VENE","VENE",1.676,0.044,3568,5676
"Integrated Action",2060,"VIET","VIET",3.845,0.592,9426,20550
"Integrated Action",2060,"WAFR","WAFR",3.447,0.094,17956,43782
"Long-term Climate Action",2060,"AFGH","AFGH",26.395,0.965,959,1106
"Long-term Climate Action",2060,"ALBA","ALBA",3.946,0.357,664,700
"Long-term Climate Action",2060,"ARGE","ARGE",2.993,0.295,6546,8036
"Long-term Climate Action",2060,"ARME","ARME",2.961,0.181,43,47
"Long-term Climate Action",2060,"AUST","AUST",1.289,0.944,1047,3394
"Long-term Climate Action",2060,"AUTR","AUTR",0.98,0,4330,17094
"Long-term Climate Action",2060,"AZER","AZER",2.421,0.87,459,-523
"Long-term Climate Action",2060,"BANG","BANG",28.829,0.805,546,1531
"Long-term Climate Action",2060,"BELA","BELA",1.86,0.788,392,384
"Long-term Climate Action",2060,"BELG","BELG",1.813,1.41,1820,2741
"Long-term Climate Action",2060,"BHUT","BHUT",1.434,0.077,33,41
"Long-term Climate Action",2060,"BOHE","BOHE",2.614,1.192,1028,1153
"Long-term Climate Action",2060,"BOLV","BOLV",2.323,0.002,436,563
"Long-term Climate Action",2060,"BRAZ","BRAZ",4.684,0.842,13413,22153
"Long-term Climate Action",2060,"BRUN","BRUN",1.349,0.002,77,86
"Long-term Climate Action",2060,"BULG","BULG",2.095,1.072,729,-216
"Long-term Climate Action",2060,"CAMB","CAMB",2.594,0.092,734,984
"Long-term Climate Action",2060,"CANA","CANA",4.09,0.171,7597,85373
"Long-term Climate Action",2060,"CARB","CARB",2.423,0.091,753,1505
"Long-term Climate Action",2060,"CEAM","CEAM",3.484,0.009,1076,2043
"Long-term Climate Action",2060,"CHIL","CHIL",10.861,0.13,1699,3535
"Long-term Climate Action",2060,"CHIN","CHIN",12.357,8.127,143144,195338
"Long-term Climate Action",2060,"COLO","COLO",5.091,0.016,2434,3107
"Long-term Climate Action",2060,"CROA","CROA",0.964,0.958,296,450
"Long-term Climate Action",2060,"CYPR","CYPR",0.641,0.002,51,281
"Long-term Climate Action",2060,"CZRE","CZRE",1.153,1.399,1274,3054
"Long-term Climate Action",2060,"DENM","DENM",0.909,0.428,1308,3360
"Long-term Climate Action",2060,"EAFR","EAFR",9.234,0.549,4335,11225
"Long-term Climate Action",2060,"ECUA","ECUA",2.743,0.005,1131,1471
"Long-term Climate Action",2060,"EGYP","EGYP",15.943,1.583,1402,6370
"Long-term Climate Action",2060,"ESTO","ESTO",0.602,0.049,96,479
"Long-term Climate Action",2060,"FINL","FINL",0.598,0.105,932,-3645
"Long-term Climate Action",2060,"FRAN","FRAN",2.421,3.978,7141,14616
"Long-term Climate Action",2060,"GEOR","GEOR",3.324,0.208,336,400
"Long-term Climate Action",2060,"GERM","GERM",1.835,6.419,6341,-27303
"Long-term Climate Action",2060,"GREE","GREE",2.727,0.427,260,2902
"Long-term Climate Action",2060,"HUNG","HUNG",1.85,2.143,910,1140
"Long-term Climate Action",2060,"ICEL","ICEL",1.695,0.024,47,81
"Long-term Climate Action",2060,"INDI","INDI",22.085,24.911,117284,167059
"Long-term Climate Action",2060,"INDO","INDO",16.002,1.178,8700,12714
"Long-term Climate Action",2060,"IRAN","IRAN",19.062,1.63,6539,9305
"Long-term Climate Action",2060,"IREL","IREL",0.706,0.165,850,2242
"Long-term Climate Action",2060,"ISRA","ISRA",10.928,0.518,587,1460
"Long-term Climate Action",2060,"ITAL","ITAL",2.739,2.086,1947,7707
"Long-term Climate Action",2060,"JAPA","JAPA",2.589,0.041,10368,32287
"Long-term Climate Action",2060,"KAZA","KAZA",4.115,0.712,798,-3588
"Long-term Climate Action",2060,"KENY","KENY",9.586,0.344,1163,2324
"Long-term Climate Action",2060,"KORN","KORN",2.697,0.458,26,58
"Long-term Climate Action",2060,"KORS","KORS",10.315,0.695,5448,30093
"Long-term Climate Action",2060,"KYRG","KYRG",4.331,0.794,76,70
"Long-term Climate Action",2060,"LAOS","LAOS",0.823,0.112,511,555
"Long-term Climate Action",2060,"LATV","LATV",0.59,0.133,98,110
"Long-term Climate Action",2060,"LITH","LITH",0.826,0.486,753,-1804
"Long-term Climate Action",2060,"LUXE","LUXE",0.719,0.04,73,335
"Long-term Climate Action",2060,"MACE","MACE",3.131,0.209,655,757
"Long-term Climate Action",2060,"MALA","MALA",9.199,2.939,1753,3445
"Long-term Climate Action",2060,"MALT","MALT",1.382,0,19,18
"Long-term Climate Action",2060,"MEXI","MEXI",7.135,0.03,6954,11062
"Long-term Climate Action",2060,"MIDE","MIDE",7.291,2.603,4102,9882
"Long-term Climate Action",2060,"MOLD","MOLD",0.882,0.097,784,1292
"Long-term Climate Action",2060,"MONG","MONG",2.801,0.015,38,113
"Long-term Climate Action",2060,"MONT","MONT",0.988,0.043,284,326
"Long-term Climate Action",2060,"MYAN","MYAN",2.847,0.123,510,808
"Long-term Climate Action",2060,"NAFR","NAFR",7.397,0.254,1512,5753
"Long-term Climate Action",2060,"NEPA","NEPA",33.261,1.052,860,991
"Long-term Climate Action",2060,"NETH","NETH",2.267,1.553,3108,6972
"Long-term Climate Action",2060,"NIGE","NIGE",9.148,0.806,1746,6845
"Long-term Climate Action",2060,"NORW","NORW",0.81,0.246,1320,1440
"Long-term Climate Action",2060,"NZEL","NZEL",0.632,0,772,1032
"Long-term Climate Action",2060,"PAKI","PAKI",39.941,5.71,2622,6206
"Long-term Climate Action",2060,"PARA","PARA",2.475,0.01,229,403
"Long-term Climate Action",2060,"PERU","PERU",7.294,0.143,834,1833
"Long-term Climate Action",2060,"PHIL","PHIL",5.147,0.062,2345,3126
"Long-term Climate Action",2060,"POLA","POLA",2.001,4.582,4494,329
"Long-term Climate Action",2060,"PORT","PORT",1.525,0.054,449,1211
"Long-term Climate Action",2060,"ROMA","ROMA",2.383,2.583,2475,967
"Long-term Climate Action",2060,"RSAF","RSAF",7.053,0.681,2077,4916
"Long-term Climate Action",2060,"RUSS","RUSS",2.968,2.684,7260,-13136
"Long-term Climate Action",2060,"SAAR","SAAR",2.706,0.445,3016,5197
"Long-term Climate Action",2060,"SAFR","SAFR",6.885,0.2,7983,12351
"Long-term Climate Action",2060,"SERB","SERB",3.953,3.26,1251,1392
"Long-term Climate Action",2060,"SING","SING",10.153,0.222,1109,13411
"Long-term Climate Action",2060,"SKRE","SKRE",0.964,0.82,555,779
"Long-term Climate Action",2060,"SLOV","SLOV",1.207,0.242,225,-217
"Long-term Climate Action",2060,"SPAI","SPAI",2.197,0.702,4170,8385
"Long-term Climate Action",2060,"SRIL","SRIL",7.673,0.012,335,486
"Long-term Climate Action",2060,"SWED","SWED",1.139,0.557,1016,-85
"Long-term Climate Action",2060,"SWIT","SWIT",1.777,0.25,2058,249
"Long-term Climate Action",2060,"TAIW","TAIW",16.329,0.039,4506,20253
"Long-term Climate Action",2060,"TAJI","TAJI",4.573,0.477,92,91
"Long-term Climate Action",2060,"TANZ","TANZ",9.101,0.448,1219,2808
