"region","gamma","alpha","beta","sigma11","sigma12","sigma22","rho","zeta","eta","rsqr1","rsqr2"
"PHL",-0.286172552360543,-0.00037609037300677,-0.000828355253205523,3.09734610309646e-09,-6.37205351303014e-10,1.43001310144322e-10,0.561408271381364,0.00112045808575653,0.00189369844577271,0.695045892961322,0.585795749642808
"PHL",-0.280907195448597,-0.000383970226753539,-0.000818301786897718,3.04835694523784e-09,-6.27126996316422e-10,1.40739530697186e-10,0.563267785283723,0.0011113249762064,0.0018792624694995,0.694468356805531,0.585546047606244
"PHL",-0.277354684137446,-0.000389185172127292,-0.000811591500272033,3.01605446529777e-09,-6.20481528747398e-10,1.3924815814837e-10,0.564493840858958,0.00110524235127037,0.00186972676977167,0.694060093199786,0.585356680700666
"PHL",-0.274531260764243,-0.000393272238524432,-0.000806299753590644,2.99080240201244e-09,-6.15286516849708e-10,1.38082296144754e-10,0.565451855884957,0.00110045681049186,0.00186225438343495,0.693724974401184,0.585198234705284
"PHL",-0.272109014912419,-0.000396738314613207,-0.000801788886302984,2.96943013957332e-09,-6.1088968177143e-10,1.37095560588632e-10,0.566262159793235,0.0010963843856031,0.00185591982507676,0.693429985206738,0.585055807183937
"PHL",-0.269933763274825,-0.000399819530064227,-0.00079776064953045,2.95046333732238e-09,-6.06987712960349e-10,1.36219882675717e-10,0.566980718049345,0.00109275287964244,0.00185029083548251,0.693159200314966,0.584922624442012
"PHL",-0.267918068455297,-0.000402648383424768,-0.000794046919528267,2.93307621484727e-09,-6.03410725721556e-10,1.35417136966707e-10,0.567638867329273,0.00108941367583745,0.00184511396901741,0.692903328023504,0.584799537786711
"PHL",-0.26600537118679,-0.000405309409143289,-0.000790539790512945,2.91674305786068e-09,-6.00050566834203e-10,1.34663051769208e-10,0.568256537934489,0.00108626435350304,0.00184024487228316,0.692656138784744,0.584679149362628
"PHL",-0.264154814444045,-0.000407862544947783,-0.000787162129595113,2.90109213840606e-09,-5.96830762105464e-10,1.33940464782647e-10,0.568847796014774,0.00108323852971559,0.00183556538992453,0.692412920051791,0.58456310210403
"PHL",-0.262333597579308,-0.000410354745302844,-0.000783852856872828,2.88583326443333e-09,-5.93691611417535e-10,1.3323597813608e-10,0.569423589582854,0.00108027503663055,0.00183100396424163,0.692169667993489,0.584443009927928
"PHL",-0.260512380714572,-0.000412826777018931,-0.000780558231679512,2.8707155432814e-09,-5.90581499567947e-10,1.32538008371267e-10,0.569993344541466,0.00107732684516024,0.00182648290867162,0.691922566748468,0.584318351234607
"PHL",-0.258661823971827,-0.000415318101257619,-0.000777225461407062,2.8554972338343e-09,-5.8745069406714e-10,1.31835394547471e-10,0.570566096595659,0.00107435470176012,0.00182191095197698,0.691667551534058,0.584195701227111
"PHL",-0.25674912670332,-0.000417871467972903,-0.000773796519114056,2.8399176159516e-09,-5.84245557942319e-10,1.31116099481754e-10,0.571151537313353,0.00107129748698607,0.00181723243909888,0.691399816963174,0.584062272352762
"PHL",-0.254733431883792,-0.000420538707172204,-0.000770200158970668,2.82366180009539e-09,-5.80901310154506e-10,1.30365585045354e-10,0.571761310337073,0.00106809157147273,0.00181235356322894,0.691113104942601,0.583914178100332
"PHL",-0.252558180246198,-0.000423390064254545,-0.000766338850324471,2.80630426200618e-09,-5.77330409200029e-10,1.29564205217263e-10,0.57241107747807,0.0010646569505693,0.00180713090934974,0.690798462394142,0.583753308093791
"PHL",-0.250135934394374,-0.00042653243051205,-0.000762063062027893,2.78719881607286e-09,-5.73399917746209e-10,1.28682126266956e-10,0.573124528257178,0.00106085867217855,0.00180137610436841,0.690441717663401,0.58356849295789
"PHL",-0.247312511021171,-0.000430152040270947,-0.000757110771086194,2.76522118000701e-09,-5.68878541431128e-10,1.27667441227997e-10,0.573942734060037,0.0010564757163861,0.00179472500594326,0.690017439222518,0.583356292048685
"PHL",-0.24375999971002,-0.000434640914375666,-0.000750927710425111,2.73800702250752e-09,-5.63279875278661e-10,1.26410991335939e-10,0.574951755775165,0.00105102203195866,0.00178645651765673,0.689470734231472,0.583087599494968
"PHL",-0.238494642798074,-0.000441161740520109,-0.000741860985648188,2.69854967060839e-09,-5.55162462841855e-10,1.24589285647072e-10,0.576405437460655,0.00104305555696087,0.00177441839984256,0.688634215860173,0.582678762442298
"PLW",-0.286172552360543,-0.000414673351346281,-0.000664560751000344,1.44408974917198e-09,-2.97087146642828e-10,6.66721506812335e-11,0.606476666139827,0.000782375133183359,0.00124631360063816,0.770249294276502,0.612605109720846
"PLW",-0.280907195448597,-0.000418100225176253,-0.000657645998720226,1.42272253640672e-09,-2.92691350414941e-10,6.56856482634023e-11,0.608110022376921,0.000776696296405886,0.00123679946591724,0.769951011163018,0.612811604507462
"PLW",-0.277354684137446,-0.00042035952561153,-0.000653023485612619,1.40859010069522e-09,-2.89783937629102e-10,6.50331681223378e-11,0.609189336430634,0.000772908541614581,0.0012304878863233,0.769737840734508,0.612937658343648
"PLW",-0.274531260764243,-0.000422125156280873,-0.000649374068364934,1.39751793671877e-09,-2.87506103024423e-10,6.45219776056619e-11,0.610034072252328,0.000769923045551105,0.00122553241350884,0.769561581571972,0.6130303426687
"PLW",-0.272109014912419,-0.000423618927655142,-0.000646260312327292,1.38813009647117e-09,-2.85574777998469e-10,6.40885505974594e-11,0.610749546325772,0.000767376532494166,0.00122133032142418,0.76940554714272,0.613100372682141
"PLW",-0.269933763274825,-0.000424943987808014,-0.000643477464410456,1.37978582683468e-09,-2.83858142824969e-10,6.37033041798823e-11,0.611384790806134,0.000765103591321875,0.00121758903045283,0.769261634526207,0.613159589174683
"PLW",-0.267918068455297,-0.000426158097705473,-0.000640910006865374,1.37212567315309e-09,-2.82282248250954e-10,6.33496426981127e-11,0.611967292070179,0.000763009490436431,0.00121414805514968,0.769125081095896,0.613212095241029
"PLW",-0.26600537118679,-0.000427298008550713,-0.000638483716741925,1.36492034225644e-09,-2.80799922655934e-10,6.30169799203836e-11,0.61251455846302,0.0007610360660609,0.00121089793971984,0.768992664676056,0.613264597274061
"PLW",-0.264154814444045,-0.000428389679432936,-0.000636145460360707,1.35800727408933e-09,-2.79377723171801e-10,6.26978106147558e-11,0.613038973071149,0.000759137537445875,0.00120777194524313,0.768861920161088,0.613314963110689
"PLW",-0.262333597579308,-0.000429453341987083,-0.000633853081462972,1.35125912307634e-09,-2.7798945147282e-10,6.2386255365911e-11,0.613550201699815,0.000757278905228201,0.00120471455595356,0.768730725583351,0.613363322190937
"PLW",-0.260512380714572,-0.000430506447998724,-0.000631569402704368,1.34456531587029e-09,-2.76612359720618e-10,6.20772091151989e-11,0.614056596629674,0.000755430384174416,0.00120167479377939,0.768597030687136,0.613411221081808
"PLW",-0.258661823971827,-0.000431565765954628,-0.000629257809785597,1.33781880046379e-09,-2.75224424508803e-10,6.17657293806375e-11,0.614566197707178,0.000753562108602918,0.00119860465748836,0.768458623488692,0.613458987730078
"PLW",-0.25674912670332,-0.000432649327111093,-0.000626877959570558,1.33090357126546e-09,-2.73801780443854e-10,6.14464603024027e-11,0.615087664681358,0.000751640906263685,0.00119545293742847,0.768312861232622,0.613506188299388
"PLW",-0.254733431883792,-0.00043377884752775,-0.000624380214612161,1.32367893713055e-09,-2.7231548366631e-10,6.11129063138534e-11,0.615631440851892,0.000749624839702936,0.00119216048202908,0.768156274622137,0.613550059850724
"PLW",-0.252558180246198,-0.000434983600615706,-0.000621696513497035,1.31595415097386e-09,-2.70726292496555e-10,6.07562608166365e-11,0.616211616510825,0.000747458846128297,0.00118864097391389,0.767983871869043,0.613590372876367
"PLW",-0.250135934394374,-0.000436307946782453,-0.000618722379936312,1.30743884703026e-09,-2.68974471079048e-10,6.03631179195625e-11,0.616849554159627,0.00074506007988581,0.00118475873795855,0.767787719482428,0.613629072871196
"PLW",-0.247312511021171,-0.000437828924154956,-0.000615274573452499,1.29762691974105e-09,-2.66955900222848e-10,5.99101112452376e-11,0.617582357886218,0.000742288984484494,0.00118026238952557,0.767553537331093,0.613678499653778
"PLW",-0.24375999971002,-0.000439708236226551,-0.000610965180350632,1.2854524965369e-09,-2.64451301977609e-10,5.93480305443741e-11,0.618487897231922,0.000738834699734407,0.00117466265913798,0.76725042163021,0.613738346928388
"PLW",-0.238494642798074,-0.000442423918362854,-0.000604636415852706,1.2677520520886e-09,-2.60809856189027e-10,5.85308190794642e-11,0.619796259052291,0.000733775257455432,0.00116649299554696,0.766783857813989,0.613813629917836
"PNG",-0.286172552360543,-0.000866044337885902,-0.000903602360340815,2.16833493922403e-09,-4.46083382580193e-10,1.00109812342495e-10,0.653839397204232,0.000946131300916555,0.00156017077904359,0.823091452434543,0.596652103832567
"PNG",-0.280907195448597,-0.000871311399148736,-0.000889601011083807,2.11791057892576e-09,-4.35709768799684e-10,9.77817710626937e-11,0.657061952675431,0.000935696806864331,0.00154049185202861,0.82303227552022,0.597458024155814
"PNG",-0.277354684137446,-0.000874724454651726,-0.000880279948086287,2.08494648760429e-09,-4.28928190412339e-10,9.6259852591272e-11,0.659176835087751,0.000928804134295012,0.00152750595499404,0.822967598491161,0.597995739801693
"PNG",-0.274531260764243,-0.00087735764771029,-0.000872943143281067,2.05933596185135e-09,-4.2365943338091e-10,9.50774407411742e-11,0.660823367246958,0.00092340801558174,0.00151735207178261,0.822902027022206,0.598418208612104
"PNG",-0.272109014912419,-0.000879561393567379,-0.000866698662079305,2.03776972752651e-09,-4.1922269319695e-10,9.40817497009485e-11,0.662211636634883,0.000918830159150484,0.00150877052510943,0.822835802822956,0.59877009319431
"PNG",-0.269933763274825,-0.000881497387150192,-0.000861129847833556,2.01871515856799e-09,-4.15302668471588e-10,9.32020196886712e-11,0.663439158412203,0.000914760528123509,0.00150116112079341,0.822768505497702,0.599079573668973
"PNG",-0.267918068455297,-0.000883255381384042,-0.000856002160071806,2.00131754457918e-09,-4.11723522853186e-10,9.23987895971754e-11,0.664560396062294,0.000911023933392705,0.00149419110461494,0.822699549956304,0.599360741950062
"PNG",-0.26600537118679,-0.000884891827394819,-0.000851165337907256,1.98503569910309e-09,-4.08373920089684e-10,9.16470733997764e-11,0.665609865389113,0.000907511245935172,0.00148764213120315,0.822628265816085,0.599625968083429
"PNG",-0.264154814444045,-0.000886445966578063,-0.000846512234437458,1.96948971364055e-09,-4.05175703036025e-10,9.09293311085919e-11,0.666611801413826,0.000904139150163583,0.00148137489575311,0.822553885688262,0.599876095871667
"PNG",-0.262333597579308,-0.000887947719874025,-0.000841958274305079,1.95438584031963e-09,-4.02068440048568e-10,9.02320006840112e-11,0.667584931588446,0.000900845176934025,0.00147527398036625,0.822475499569942,0.600115343876714
"PNG",-0.260512380714572,-0.000889422178332637,-0.00083742933555107,1.93947313561635e-09,-3.9900050546101e-10,8.95434963195064e-11,0.668545229687071,0.000897571886884985,0.00146924775932239,0.822391980892753,0.600342981347345
"PNG",-0.258661823971827,-0.000890892665319873,-0.000832852916003392,1.92451306921424e-09,-3.95922827329481e-10,8.88528053136774e-11,0.669507841434739,0.000894270836645713,0.00146319017675065,0.822301871193818,0.600567732460458
"PNG",-0.25674912670332,-0.000892383409312284,-0.000828149656416033,1.9092518714145e-09,-3.92783198569374e-10,8.81482113783878e-11,0.670488828084203,0.000890893262812226,0.0014569776762571,0.822203191733321,0.600804044409216
"PNG",-0.254733431883792,-0.000893922674368479,-0.000823222468310361,1.89338674316759e-09,-3.8951932547236e-10,8.74157345903895e-11,0.671507284584813,0.000887362970139097,0.00145050404877118,0.822093114412213,0.601046391603561
"PNG",-0.252558180246198,-0.000895547564228425,-0.000817938817754044,1.87651244479151e-09,-3.86047839604515e-10,8.66366654469271e-11,0.672588671319376,0.00088359420636865,0.00144358203479923,0.821967337532508,0.601310785000798
"PNG",-0.250135934394374,-0.000897313157243438,-0.000812095932525718,1.85801801829886e-09,-3.82243050879543e-10,8.57827966409279e-11,0.673771232317073,0.000879431579001607,0.00143598993318382,0.821818769574304,0.60158765356487
"PNG",-0.247312511021171,-0.000899313579268289,-0.000805339055826757,1.83684611471593e-09,-3.77887434874336e-10,8.48053114488207e-11,0.675120902449187,0.000874631660829746,0.00142727376490175,0.821634315690144,0.60189722050783
"PNG",-0.24375999971002,-0.000901743669740656,-0.000796918757040053,1.81078269229185e-09,-3.72525505116052e-10,8.36019898213916e-11,0.676775140080513,0.000868682270289251,0.00141647845342306,0.821385049175565,0.602282582209943
"PNG",-0.238494642798074,-0.000905170465011512,-0.000784603411331523,1.77329573769348e-09,-3.64813455096762e-10,8.18712553660048e-11,0.679136957781597,0.000860031151470916,0.00140085690307754,0.820980572320761,0.602825919727545
"POL",-0.286172552360543,0.00234567232805515,-0.000255742219060752,1.46560501113925e-09,-3.01513400475594e-10,6.76654883797046e-11,0.250164556146891,0.000756372113993451,0.00131465876932193,0.298761635175924,0.564155465054092
"POL",-0.280907195448597,0.00233266799687338,-0.000254880264157536,1.45147679822182e-09,-2.98606856429279e-10,6.70132032007347e-11,0.249796462936216,0.000752360717624392,0.00130890878536196,0.297730580115784,0.563620588536221
"POL",-0.277354684137446,0.00232392851457729,-0.000254298244124006,1.44203996236092e-09,-2.96665451720285e-10,6.6577514115044e-11,0.249548111631603,0.000749669603987869,0.00130505387251158,0.297032848155361,0.563257822541452
"POL",-0.274531260764243,0.00231700240563618,-0.000253835418482434,1.43459414098701e-09,-2.95133650924902e-10,6.62337481372912e-11,0.249350731256356,0.000747539646415094,0.00130200394218256,0.296477123194081,0.5629685474616
"POL",-0.272109014912419,0.00231107433269018,-0.000253438181740098,1.42824430952451e-09,-2.93827324007244e-10,6.5940582895788e-11,0.249181398334809,0.000745718489053626,0.00129939723338104,0.295999525169152,0.562719600459949
"POL",-0.269933763274825,0.0023057616686136,-0.000253081318312216,1.42257169831914e-09,-2.92660319063136e-10,6.56786842227606e-11,0.249029334201077,0.000744088001382758,0.00129706374661799,0.295569972628319,0.562495641671628
"POL",-0.267918068455297,0.00230084790939097,-0.000252750522216336,1.41734015220915e-09,-2.91584052780353e-10,6.54371490752804e-11,0.248888426308746,0.000742580891658821,0.00129490856589842,0.29517137725143,0.562287167041993
"POL",-0.26600537118679,0.00229619341655775,-0.000252436534636346,1.4123980229799e-09,-2.90567327142698e-10,6.52089760099653e-11,0.24875472081184,0.00074115411352589,0.0012928699138431,0.294792660954877,0.562088459708624
"POL",-0.264154814444045,0.00229169771498226,-0.000252132662650454,1.40763683402132e-09,-2.8958782566563e-10,6.49891567723794e-11,0.24862536166083,0.0007397769872694,0.00129090288286331,0.29442579756983,0.561895734298295
"POL",-0.262333597579308,0.00228728055340945,-0.000251833528458794,1.40297060580347e-09,-2.88627860104196e-10,6.4773721775329e-11,0.24849805611347,0.000738424882089889,0.00128897211452784,0.29406431906841,0.561705654399488
"POL",-0.260512380714572,0.0022828705859504,-0.000251534316859063,1.39832360484772e-09,-2.87671850094998e-10,6.45591744813572e-11,0.248370753496813,0.00073707580700008,0.00128704666817309,0.293702413838076,0.561514980755804
"POL",-0.258661823971827,0.00227839693218222,-0.000251230207631566,1.39362134215668e-09,-2.86704471297074e-10,6.43420758094361e-11,0.248241403326895,0.000735707928325252,0.00128509600972931,0.293334242662125,0.561320375399468
"POL",-0.25674912670332,0.00227378083973363,-0.000250915806818433,1.38878184570865e-09,-2.85708859915054e-10,6.41186411949396e-11,0.248107713469948,0.00073429724615039,0.00128308589808776,0.29295324862302,0.561118375641493
"POL",-0.254733431883792,0.00226892472370618,-0.000250584390336782,1.38370436661884e-09,-2.84664289260222e-10,6.38842191646257e-11,0.247966829049438,0.000732814165511023,0.00128097389325334,0.292551234152493,0.56090475694432
"POL",-0.252558180246198,0.0022636940390496,-0.000250226644444043,1.37825087572393e-09,-2.83542363112529e-10,6.36324370528196e-11,0.247814798285713,0.000731217879013614,0.00127870178524511,0.2921168191196,0.560673525518654
"POL",-0.250135934394374,0.00225788140876173,-0.000249828164704114,1.37220962367924e-09,-2.82299519076597e-10,6.33535186082713e-11,0.247645512332965,0.000729445782011364,0.00127617952845455,0.291632373976572,0.560415704467208
"POL",-0.247312511021171,0.00225112198732392,-0.000249363543642166,1.36520939321688e-09,-2.80859388021656e-10,6.30303251083815e-11,0.247448199729407,0.000727387196608846,0.00127325030739739,0.291066762879109,0.560114428406026
"POL",-0.24375999971002,0.00224264136653948,-0.000248778733825012,1.35646462732548e-09,-2.79060360261627e-10,6.26265881872396e-11,0.247199953563618,0.000724807214969659,0.00126958220954339,0.29035367895445,0.559733455460408
"POL",-0.238494642798074,0.00223012141757145,-0.000247911553636964,1.34363167366536e-09,-2.76420285025257e-10,6.20341038069554e-11,0.24683205673306,0.000721002922278689,0.00126418377732514,0.28929390039425,0.559163146448779
"PRI",-0.286172552360543,0.000546349123039508,-0.0002556553313194,2.93676302753918e-10,-6.04169199814649e-11,1.35587353347974e-11,0.370809303512949,0.000346178281361815,0.000580369882978014,0.388221958635441,0.589760190925144
"PRI",-0.280907195448597,0.000542868432439454,-0.000254149867578173,2.90769732363476e-10,-5.98189621991953e-11,1.34245419447063e-11,0.370987054405846,0.000344500771622391,0.000577397961230873,0.387937870932007,0.589896642588342
"PRI",-0.277354684137446,0.000540533690658009,-0.000253139796397894,2.88830141162148e-10,-5.94199374045201e-11,1.33349929974133e-11,0.371104389157556,0.00034337517106981,0.00057540987650773,0.387743278933705,0.589983666074624
"PRI",-0.274531260764243,0.000538685920124708,-0.000252340257849916,2.8730081073865e-10,-5.91053140149062e-11,1.32643853717479e-11,0.371196153008111,0.000342484025974374,0.000573839778475306,0.387586948807749,0.590049588388955
"PRI",-0.272109014912419,0.000537106185507976,-0.00025165659832104,2.85997317252401e-10,-5.88371512080452e-11,1.32042044071111e-11,0.371273826505389,0.000341721930682137,0.000572499755754164,0.387451651207411,0.590103875119496
"PRI",-0.269933763274825,0.000535691839003171,-0.000251044434067166,2.84833410793791e-10,-5.85977051147908e-11,1.31504680331553e-11,0.371342751974968,0.000341039431757034,0.000571301884693182,0.387329221965237,0.59015077895613
"PRI",-0.267918068455297,0.000534384860258242,-0.000250478674266127,2.83760477670712e-10,-5.83769746233123e-11,1.31009318053039e-11,0.371405922545294,0.000340408571663662,0.000570196540610644,0.387214990161923,0.59019264253784
"PRI",-0.26600537118679,0.000533147879238653,-0.000249943155381816,2.82747320882475e-10,-5.81685416921238e-11,1.30541553898576e-11,0.371465243419288,0.000339811275821873,0.000569151975213447,0.387105899747398,0.590230701631372
"PRI",-0.264154814444045,0.000531954056383182,-0.000249426265764911,2.81771644367432e-10,-5.79678194364145e-11,1.3009109400393e-11,0.371522060767778,0.0003392347064163,0.000568145089604626,0.386999709432692,0.590266304277763
"PRI",-0.262333597579308,0.000530782005920642,-0.000248918750311966,2.80815796477129e-10,-5.77711764490117e-11,1.29649788783066e-11,0.371577423985437,0.000338668692283119,0.000567157389544729,0.386894584866354,0.590300689631625
"PRI",-0.260512380714572,0.000529612770066401,-0.000248412401538114,2.7986425088604e-10,-5.7575418557427e-11,1.29210469889863e-11,0.371632238362793,0.000338104060532992,0.000566172913410752,0.386788847966017,0.590334370953796
"PRI",-0.258661823971827,0.000528427573161628,-0.000247899087450577,2.7890175975582e-10,-5.737740888129e-11,1.28766097552893e-11,0.371687373686466,0.000337531579458705,0.00056517626645155,0.38668078103679,0.590367296888004
"PRI",-0.25674912670332,0.000527205615914982,-0.000247369796044782,2.77911568231707e-10,-5.71737005074183e-11,1.2830893622662e-11,0.371743765022994,0.000336941279618284,0.000564149835020904,0.386568422168552,0.590400259825362
"PRI",-0.254733431883792,0.000525921189657706,-0.000246813384431789,2.76873109560203e-10,-5.69600623150549e-11,1.27829490450743e-11,0.371802538092319,0.000336320708646306,0.000563072226056676,0.38644928410933,0.590433735442907
"PRI",-0.252558180246198,0.000524538917333354,-0.000246214515173728,2.75758234436143e-10,-5.67307032536393e-11,1.27314763978204e-11,0.371865209608662,0.000335652674737082,0.000561914206582752,0.386319877360073,0.59046812461711
"PRI",-0.250135934394374,0.000523004349914881,-0.000245549577776483,2.74523790815427e-10,-5.64767458156198e-11,1.26744833950413e-11,0.371934076579677,0.00033491078842846,0.000560630692025426,0.386174754313579,0.590504227402498
"PRI",-0.247312511021171,0.000521221797550722,-0.000244777072589192,2.7309417047278e-10,-5.61826354054994e-11,1.26084792820999e-11,0.372013125178431,0.000334048910432056,0.000559141979241049,0.386004237681415,0.590544205518175
"PRI",-0.24375999971002,0.000518988341020049,-0.000243808984709522,2.71309447773835e-10,-5.58154711246906e-11,1.25260804555889e-11,0.372110714587226,0.000332968717110173,0.000557280399585895,0.385787615431649,0.590590791791713
"PRI",-0.238494642798074,0.000515697185631055,-0.000242382084032444,2.68692737106331e-10,-5.52771450918077e-11,1.24052695932356e-11,0.37225152162581,0.000331376043784614,0.000554545539367395,0.385462308062786,0.590651094574636
"PRK",-0.286172552360543,0.0031830323551655,-0.000371842801193699,1.87938787044904e-09,-3.86639390098151e-10,8.67694209164685e-11,0.248413006522839,0.000870697304397606,0.00146726718550634,0.352641429929783,0.582992145099466
"PRK",-0.280907195448597,0.00316320493943143,-0.000370365549282999,1.8574731505418e-09,-3.82130957287482e-10,8.57576406523746e-11,0.247424999370023,0.000865402780798463,0.0014589695575718,0.351550098099775,0.582718426033174
"PRK",-0.277354684137446,0.0031498928323877,-0.000369369014089676,1.84289226529422e-09,-3.79131286667139e-10,8.50844560536682e-11,0.246758959940616,0.000861863791141833,0.0014534190592242,0.350807737468956,0.582535030521085
"PRK",-0.274531260764243,0.00313935019436404,-0.00036857711354653,1.8314198329948e-09,-3.76771106367513e-10,8.45547855568132e-11,0.24622995605498,0.000859066833311477,0.00144904230005416,0.350214286018288,0.582385715875907
"PRK",-0.272109014912419,0.00313033186667218,-0.000367897825623533,1.8216584635972e-09,-3.74762936595986e-10,8.41041130887723e-11,0.245776370014376,0.000856679084299168,0.00144530967602627,0.349702739057652,0.582256163915456
"PRK",-0.269933763274825,0.00312225378804988,-0.000367287884383398,1.81295556943087e-09,-3.72972522948294e-10,8.37023093424657e-11,0.24536924082289,0.000854543680917084,0.00144197584182907,0.349241460181033,0.58213819687215
"PRK",-0.267918068455297,0.00311478565336271,-0.000366722756522541,1.80494390894321e-09,-3.71324314202602e-10,8.3332419150013e-11,0.244992153142774,0.000852571824622313,0.00143890313454721,0.348812424031076,0.582026776826411
"PRK",-0.26600537118679,0.00310771457462738,-0.000366186575600597,1.79738828613393e-09,-3.69769924371356e-10,8.29835837519917e-11,0.244634496347947,0.000850707396166544,0.00143600083623732,0.348403900187138,0.581919932573194
"PRK",-0.264154814444045,0.00310088751491938,-0.00036566788346321,1.79012106267558e-09,-3.68274865852664e-10,8.26480634578223e-11,0.244288613443936,0.000848909680709835,0.00143320523051253,0.348007346616215,0.581815507950686
"PRK",-0.262333597579308,0.00309418239058726,-0.000365157485121877,1.78300998802907e-09,-3.66811931241079e-10,8.23197523950161e-11,0.243948365704105,0.000847146589664812,0.00143046520154727,0.347615834937608,0.581712077639822
"PRK",-0.260512380714572,0.00308749082503725,-0.000364647159999919,1.77593923365737e-09,-3.65357291567816e-10,8.19933028781701e-11,0.243608271256393,0.000845390006558092,0.00142773517269168,0.347223092712315,0.581608628355468
"PRK",-0.258661823971827,0.00308070531896812,-0.000364128692233092,1.76879558196516e-09,-3.63887655003283e-10,8.16634877663943e-11,0.243262858135116,0.000843611572323405,0.00142497180895764,0.34682276790447,0.581503235470706
"PRK",-0.25674912670332,0.00307370661377053,-0.000363592902004754,1.76145519037875e-09,-3.62377543881105e-10,8.1324589374387e-11,0.242906019512518,0.000841779664552798,0.00142212815356448,0.346407675819751,0.581393247531527
"PRK",-0.254733431883792,0.00306634711993992,-0.000363028360403886,1.75376663433174e-09,-3.60795806195397e-10,8.09696165843777e-11,0.242530159897743,0.000839855964604061,0.001419145042583,0.345968780196477,0.581276200266686
"PRK",-0.252558180246198,0.0030584235494332,-0.000362419252492756,1.74552329393214e-09,-3.5909993481377e-10,8.05890299667152e-11,0.242124777036305,0.000837788203008992,0.00141594060990322,0.345493479669207,0.581149081469069
"PRK",-0.250135934394374,0.00304962279956968,-0.000361741137174816,1.73640914101544e-09,-3.57224914451884e-10,8.01682388234069e-11,0.241673649745597,0.000835494724122912,0.00141239235748728,0.344962188281146,0.581005285550619
"PRK",-0.247312511021171,0.00303939432381645,-0.00036095092793641,1.72587138292399e-09,-3.55057021157718e-10,7.96817212813227e-11,0.241148195187767,0.000832835517906175,0.00140827805674294,0.344340229385471,0.580837666413768
"PRK",-0.24375999971002,0.00302657010741515,-0.000359957015037807,1.71274239619438e-09,-3.52356044152621e-10,7.90755693561878e-11,0.24048766576623,0.000829510063095136,0.00140313649598449,0.343553600939603,0.580625349758961
"PRK",-0.238494642798074,0.00300765564845332,-0.000358484656050023,1.69354569097433e-09,-3.48406778269363e-10,7.81892770577014e-11,0.239509962388418,0.000824625685146173,0.00139558010201167,0.342379446621052,0.580311959322554
"PRT",-0.286172552360543,0.00144304421570156,-0.000273787171640676,6.96368288243185e-10,-1.43261225893572e-10,3.21506135404698e-11,0.236858038079073,0.000536500777573107,0.000883049181904077,0.095413778137155,0.597374182142032
"PRT",-0.280907195448597,0.0014345097753855,-0.000272289111171892,6.88518268750033e-10,-1.4164627094105e-10,3.17881861478523e-11,0.236741734095941,0.000533444822393184,0.000878043507869284,0.0953116319028801,0.597321660196913
"PRT",-0.277354684137446,0.00142877990779184,-0.000271283160291518,6.83283785668357e-10,-1.4056940044614e-10,3.15465154033851e-11,0.236662300149278,0.000531395260089612,0.000874694404725685,0.0952412883240652,0.59728135890838
"PRT",-0.274531260764243,0.00142424216686707,-0.000270486398999157,6.79158748408406e-10,-1.3972077206272e-10,3.13560666408211e-11,0.236598614397648,0.00052977341610309,0.000872048563862939,0.0951845626938226,0.597246684100405
"PRT",-0.272109014912419,0.00142036056707274,-0.000269804773768338,6.75644441709783e-10,-1.38997786978088e-10,3.11938146853004e-11,0.236543586520646,0.000528386935072642,0.000869789999133901,0.0951353196315115,0.597214929825657
"PRT",-0.269933763274825,0.00141688369934204,-0.000269194164030843,6.72507714417325e-10,-1.3835247988298e-10,3.10489951858138e-11,0.236493861897032,0.000527145624742781,0.000867770769722288,0.0950906435681757,0.597184689854184
"PRT",-0.267918068455297,0.00141366938575204,-0.000268629616032068,6.69617207587371e-10,-1.37757826796525e-10,3.09155434339249e-11,0.236447524543118,0.000525998602156331,0.00086590714884788,0.0950488610288195,0.597155308894652
"PRT",-0.26600537118679,0.00141062599126732,-0.000268095044735515,6.66888668765817e-10,-1.37196494778578e-10,3.0789569579769e-11,0.236403323596438,0.000524912981591495,0.000864145589952511,0.0950088725559406,0.597126041297863
"PRT",-0.264154814444045,0.00140768764419319,-0.000267578885400214,6.64261927327411e-10,-1.36656105152966e-10,3.0668295606955e-11,0.236360344266398,0.000523865280402782,0.000862447402072389,0.0949698674263614,0.597096594523764
"PRT",-0.262333597579308,0.0014048017971936,-0.000267071910449338,6.6168939183937e-10,-1.36126867113421e-10,3.05495242675768e-11,0.2363178404879,0.000522836794184601,0.00086078185279424,0.0949311776116752,0.597066682206128
"PRT",-0.260512380714572,0.00140192180388206,-0.000266565926274899,6.59129249630431e-10,-1.3560017869652e-10,3.0431325113253e-11,0.236275132491488,0.000521811004417068,0.0008591216546077,0.0948921872826246,0.597036119697968
"PRT",-0.258661823971827,0.0013990013966338,-0.00026605280337662,6.56540490253685e-10,-1.3506760297744e-10,3.03118047334824e-11,0.236231527296986,0.000520771230370985,0.000857440694161531,0.0948522611712031,0.597003910518455
"PRT",-0.25674912670332,0.00139598924779585,-0.000265523520616414,6.53878105627124e-10,-1.34519880612937e-10,3.0188885151029e-11,0.236186236298719,0.000519699235494954,0.000855709579205682,0.0948106686533416,0.596969417919372
